Serial,Event,Code Province/State,Province/State,Municipality,Date,Month,Day,Year,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Affected,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Agriculture,Year
4939,FLOOD,IDN32,JAWA BARAT,SUBANG,1-Feb-08,2,1,2008,,,,,,,,,,,,1169,1,2008
4934,FLOOD,IDN32,JAWA BARAT,CIAMIS,1-Feb-08,2,1,2008,,,,,,,,,,,,15,1,2008
4941,FLOOD,IDN35,JAWA TIMUR,KEDIRI,1-Feb-08,2,1,2008,,,,,,,,,,,,14,1,2008
4951,FLOOD,IDN12,SUMATERA UTARA,DELI SERDANG,1-Feb-08,2,1,2008,,,,,,,,,,,,2,1,2008
4938,FLOOD,IDN32,JAWA BARAT,MAJALENGKA,1-Feb-08,2,1,2008,,,,,,,,,,,,30,1,2008
4935,FLOOD,IDN32,JAWA BARAT,CIREBON,1-Feb-08,2,1,2008,,,,,,,,,,,,84,1,2008
4929,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,1-Feb-08,2,1,2008,,,,,,,,,,,,,,2008
4940,FLOOD,IDN35,JAWA TIMUR,BANGKALAN,1-Feb-08,2,1,2008,,,,,,,,,,,,2,1,2008
4982,FLOOD,IDN33,JAWA TENGAH,REMBANG,7-Feb-08,2,7,2008,1,,,1,32,,,,,6,1,,,2008
4991,FLOOD,IDN35,JAWA TIMUR,SITUBONDO,8-Feb-08,2,8,2008,12,23973,,2793,367,,10233,,,58,10,555,1,2008
4990,FLOOD,IDN35,JAWA TIMUR,PASURUAN,8-Feb-08,2,8,2008,2,3,19,131,242,,,,,,,1500,1,2008
4989,FLOOD,IDN35,JAWA TIMUR,BONDOWOSO,8-Feb-08,2,8,2008,1,76,,142,374,,,,,2,2,161,1,2008
5016,FLOOD,IDN72,SULAWESI TENGAH,TOLI-TOLI,11-Feb-08,2,11,2008,,,,,,,,,,,,,,2008
5037,FLOOD,IDN33,JAWA TENGAH,PATI,13-Feb-08,2,13,2008,10,2564,,,,,1824,,,,22,,,2008
5035,FLOOD,IDN33,JAWA TENGAH,JEPARA,13-Feb-08,2,13,2008,1,2721,,,,,1226,,,,13,,,2008
5038,FLOOD,IDN32,JAWA BARAT,KARAWANG,13-Feb-08,2,13,2008,,9445,,,,8238,520,,,23,,6388,1,2008
5036,FLOOD,IDN33,JAWA TENGAH,KUDUS,13-Feb-08,2,13,2008,4,148,,53,13,,410,,,,,,,2008
5047,FLOOD,IDN33,JAWA TENGAH,KOTA SEMARANG,14-Feb-08,2,14,2008,,201,,,,,,,,,,,,2008
5048,FLOOD,IDN72,SULAWESI TENGAH,TOLI-TOLI,14-Feb-08,2,14,2008,,,,,,,,,,,,,,2008
5068,FLOOD,IDN72,SULAWESI TENGAH,DONGGALA,19-Feb-08,2,19,2008,,,,,,,,,,,,,,2008
5096,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,27-Feb-08,2,27,2008,2,,,,,,,,,,,,,2008
5099,FLOOD,IDN35,JAWA TIMUR,TUBAN,29-Feb-08,2,29,2008,1,107,,,,,,,,81,,200,1,2008
5098,FLOOD,IDN35,JAWA TIMUR,KOTA MALANG,29-Feb-08,2,29,2008,,,,3,,,,,,4,,,,2008
5124,FLOOD,IDN12,SUMATERA UTARA,TAPANULI SELATAN,1-Mar-08,3,1,2008,,,,,,,,,,,,56,1,2008
5123,FLOOD,IDN12,SUMATERA UTARA,SERDANG BEDAGAI,1-Mar-08,3,1,2008,,,,,,,,,,,,27,1,2008
5106,FLOOD,IDN32,JAWA BARAT,SUBANG,1-Mar-08,3,1,2008,,,,,,,,,,,,5,1,2008
5122,FLOOD,IDN12,SUMATERA UTARA,KARO,1-Mar-08,3,1,2008,,,,,,,,,,,,302,1,2008
5116,FLOOD,IDN73,SULAWESI SELATAN,PINRANG,1-Mar-08,3,1,2008,,,,,,,,,,,,10,1,2008
5117,FLOOD,IDN13,SUMATERA BARAT,PASAMAN,1-Mar-08,3,1,2008,,,,,,,,,,,,120,1,2008
5118,FLOOD,IDN13,SUMATERA BARAT,SOLOK SELATAN,1-Mar-08,3,1,2008,,,,,,,,,,,,6,1,2008
5121,FLOOD,IDN16,SUMATERA SELATAN,MUSI RAWAS,1-Mar-08,3,1,2008,,,,,,,,,,,,52,1,2008
5120,FLOOD,IDN16,SUMATERA SELATAN,MUARA ENIM,1-Mar-08,3,1,2008,,,,,,,,,,,,22,1,2008
5110,FLOOD,IDN33,JAWA TENGAH,WONOGIRI,1-Mar-08,3,1,2008,,,,,,,,,,,,6,1,2008
5109,FLOOD,IDN33,JAWA TENGAH,SEMARANG,1-Mar-08,3,1,2008,,,,,,,,,,,,32,1,2008
5107,FLOOD,IDN33,JAWA TENGAH,KARANGANYAR,1-Mar-08,3,1,2008,,,,,,,,,,,,3,1,2008
5119,FLOOD,IDN13,SUMATERA BARAT,TANAH DATAR,1-Mar-08,3,1,2008,,,,,,,,,,,,14,1,2008
5108,FLOOD,IDN33,JAWA TENGAH,KLATEN,1-Mar-08,3,1,2008,,,,,,,,,,,,106,1,2008
5128,FLOOD,IDN35,JAWA TIMUR,JEMBER,4-Mar-08,3,4,2008,,,,,,,,,,,,,,2008
5132,FLOOD,IDN72,SULAWESI TENGAH,DONGGALA,5-Mar-08,3,5,2008,,,,18,1,,,,,,,,,2008
5141,FLOOD,IDN33,JAWA TENGAH,SRAGEN,7-Mar-08,3,7,2008,2,9,1,,,,114,,,,,,,2008
5150,FLOOD,IDN33,JAWA TENGAH,KOTA SURAKARTA,9-Mar-08,3,9,2008,,63,,,,,2760,,,,2,,,2008
5151,FLOOD,IDN35,JAWA TIMUR,MAGETAN,9-Mar-08,3,9,2008,,,,,,,,,120,2,,,,2008
5159,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,10-Mar-08,3,10,2008,1,90,,,,,23488,,,36,,,,2008
5164,FLOOD,IDN35,JAWA TIMUR,NGAWI,10-Mar-08,3,10,2008,,,,,,,1414,,,,,,,2008
5162,FLOOD,IDN35,JAWA TIMUR,MADIUN,10-Mar-08,3,10,2008,,,,,,,72,,,,,,,2008
5158,FLOOD,IDN33,JAWA TENGAH,BLORA,10-Mar-08,3,10,2008,,80,,,,,,,,,,,,2008
5163,FLOOD,IDN35,JAWA TIMUR,NGANJUK,10-Mar-08,3,10,2008,,30,,,,,,,,,,,,2008
5161,FLOOD,IDN35,JAWA TIMUR,KEDIRI,10-Mar-08,3,10,2008,,,,1,,,,,,,,,,2008
5160,FLOOD,IDN35,JAWA TIMUR,GRESIK,10-Mar-08,3,10,2008,,,,,,,,,,,,,,2008
5173,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,12-Mar-08,3,12,2008,,,,,,,200,,,,,,,2008
5172,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,12-Mar-08,3,12,2008,,,,,,,150,,,,,,,2008
5175,FLOOD,IDN33,JAWA TENGAH,TEGAL,12-Mar-08,3,12,2008,,,1,,,,,,,,,,,2008
5171,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA BARAT,12-Mar-08,3,12,2008,,,,,,,,,,,,,,2008
5174,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA UTARA,12-Mar-08,3,12,2008,,,,,,,,,,,,,,2008
5183,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,14-Mar-08,3,14,2008,,,,,,,,,,,,,,2008
5182,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,14-Mar-08,3,14,2008,,,,,,,,,,,,,,2008
5186,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,15-Mar-08,3,15,2008,,50,,,,,132,,,,,,,2008
5187,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,15-Mar-08,3,15,2008,,,,,,3794,,,,,,,,2008
5185,FLOOD,IDN35,JAWA TIMUR,PONOROGO,15-Mar-08,3,15,2008,,,,,,,,,,,,,,2008
5188,FLOOD,IDN33,JAWA TENGAH,BOYOLALI,15-Mar-08,3,15,2008,,,,,,,,,20,,,,,2008
5189,FLOOD,IDN32,JAWA BARAT,BANDUNG,16-Mar-08,3,16,2008,1,3,,7,70,,300,,,,,,,2008
5192,FLOOD,IDN35,JAWA TIMUR,MADIUN,19-Mar-08,3,19,2008,,,,,,,,,,,,,,2008
5194,FLOOD,IDN35,JAWA TIMUR,BOJONEGORO,20-Mar-08,3,20,2008,,,,,,25422,3335,,,13,,,,2008
5197,FLOOD,IDN12,SUMATERA UTARA,MANDAILING NATAL,21-Mar-08,3,21,2008,,,,,,3464,,,,,,150,1,2008
5200,FLOOD,IDN35,JAWA TIMUR,JEMBER,22-Mar-08,3,22,2008,,,,,,,,,,,,,,2008
5203,FLOOD,IDN33,JAWA TENGAH,BOYOLALI,23-Mar-08,3,23,2008,1,,,,,,,,,,,,,2008
5216,FLOOD,IDN72,SULAWESI TENGAH,DONGGALA,24-Mar-08,3,24,2008,,1,1,,,,,,,,,,,2008
5220,FLOOD,IDN35,JAWA TIMUR,LAMONGAN,26-Mar-08,3,26,2008,,,,,,,2232,,,16,,,,2008
5249,FLOOD,IDN73,SULAWESI SELATAN,SELAYAR,1-Apr-08,4,1,2008,,,,3,,,,,,1,,,,2008
5241,FLOOD,IDN32,JAWA BARAT,CIANJUR,1-Apr-08,4,1,2008,,,,,,,,,,,,149,1,2008
5255,FLOOD,IDN12,SUMATERA UTARA,TAPANULI SELATAN,1-Apr-08,4,1,2008,,,,,,,,,,,,21,1,2008
5251,FLOOD,IDN16,SUMATERA SELATAN,MUARA ENIM,1-Apr-08,4,1,2008,,,,,,,,,,,,123,1,2008
5242,FLOOD,IDN32,JAWA BARAT,KUNINGAN,1-Apr-08,4,1,2008,,,,,,,,,,,,2,1,2008
5252,FLOOD,IDN16,SUMATERA SELATAN,MUSI RAWAS,1-Apr-08,4,1,2008,,,,,,,,,,,,198,1,2008
5250,FLOOD,IDN13,SUMATERA BARAT,PASAMAN,1-Apr-08,4,1,2008,,,,,,,,,,,,498,1,2008
5243,FLOOD,IDN32,JAWA BARAT,SUMEDANG,1-Apr-08,4,1,2008,,,,,,,,,,,,8,1,2008
5244,FLOOD,IDN33,JAWA TENGAH,WONOSOBO,1-Apr-08,4,1,2008,,,,,,,,,,,,1,1,2008
5254,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1-Apr-08,4,1,2008,,,,,,,,,,,,387,1,2008
5253,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,1-Apr-08,4,1,2008,,,,,,,,,,,,78,1,2008
5248,FLOOD,IDN76,SULAWESI BARAT,POLEWALI MANDAR,1-Apr-08,4,1,2008,,,,,,,,,,,,140,1,2008
5264,FLOOD,IDN32,JAWA BARAT,KOTA SUKABUMI,6-Apr-08,4,6,2008,8,5,,,,,,,,,,,,2008
5267,FLOOD,IDN32,JAWA BARAT,BANDUNG,7-Apr-08,4,7,2008,,,,,,,50,,,,,265,1,2008
5266,FLOOD,IDN32,JAWA BARAT,BOGOR,7-Apr-08,4,7,2008,,,,34,40,,,,,,,65,1,2008
5276,FLOOD,IDN13,SUMATERA BARAT,KOTA PADANG,11-Apr-08,4,11,2008,1,,,,,,,,,,,,,2008
5275,FLOOD,IDN72,SULAWESI TENGAH,POSO,11-Apr-08,4,11,2008,,,,,,,,,1250,,,,,2008
5278,FLOOD,IDN73,SULAWESI SELATAN,PINRANG,12-Apr-08,4,12,2008,2,,,,,,,,,,,,,2008
5283,FLOOD,IDN72,SULAWESI TENGAH,POSO,15-Apr-08,4,15,2008,,,,,,,,,115,,,,,2008
5287,FLOOD,IDN13,SUMATERA BARAT,LIMA PULUH KOTA,16-Apr-08,4,16,2008,,,,,,,,,,3,,83,1,2008
5286,FLOOD,IDN13,SUMATERA BARAT,AGAM,16-Apr-08,4,16,2008,,,,,,,,,,,,13,1,2008
5294,FLOOD,IDN73,SULAWESI SELATAN,LUWU UTARA,18-Apr-08,4,18,2008,,,,,,,,,,,,244,1,2008
5297,FLOOD,IDN73,SULAWESI SELATAN,TANA TORAJA,20-Apr-08,4,20,2008,3,,,,,,,,,,,,,2008
5305,FLOOD,IDN13,SUMATERA BARAT,PESISIR SELATAN,22-Apr-08,4,22,2008,2,,,,,,,,,,,,,2008
5306,FLOOD,IDN72,SULAWESI TENGAH,DONGGALA,23-Apr-08,4,23,2008,,,,,,,,,,,,,,2008
5308,FLOOD,IDN72,SULAWESI TENGAH,KOTA PALU,24-Apr-08,4,24,2008,,,,,,,7544,,,,,,,2008
5309,FLOOD,IDN72,SULAWESI TENGAH,POSO,24-Apr-08,4,24,2008,,,,,,,,,,,,,,2008
5316,FLOOD,IDN72,SULAWESI TENGAH,TOJO UNA-UNA,26-Apr-08,4,26,2008,,,,,,,263,,,,,,,2008
5318,FLOOD,IDN73,SULAWESI SELATAN,LUWU TIMUR,28-Apr-08,4,28,2008,1,,,,,,,,,,,,,2008
5320,FLOOD,IDN73,SULAWESI SELATAN,SINJAI,29-Apr-08,4,29,2008,,,,,,,,,,2,,,,2008
5327,FLOOD,IDN73,SULAWESI SELATAN,LUWU UTARA,1-May-08,5,1,2008,1,,1,,,31600,2059,,10600,,,,,2008
5328,FLOOD,IDN72,SULAWESI TENGAH,MOROWALI,1-May-08,5,1,2008,,,,,,,,,,,,11,1,2008
5346,FLOOD,IDN71,SULAWESI UTARA,KOTA MANADO,5-May-08,5,5,2008,,,,,,,377,,,,,,,2008
5347,FLOOD,IDN35,JAWA TIMUR,TRENGGALEK,5-May-08,5,5,2008,,,,4,,,,,,,,,,2008
5349,FLOOD,IDN72,SULAWESI TENGAH,DONGGALA,6-May-08,5,6,2008,,,,2,,,,,,,,,,2008
5362,FLOOD,IDN35,JAWA TIMUR,TRENGGALEK,18-May-08,5,18,2008,1,,,3,59,,,,,,,,,2008
5376,FLOOD,IDN73,SULAWESI SELATAN,BONE,30-May-08,5,30,2008,,,,,,,12,,,,,,,2008
5378,FLOOD,IDN74,SULAWESI TENGGARA,KOTA KENDARI,31-May-08,5,31,2008,,126,,,,,434,,,1,,,,2008
5377,FLOOD,IDN73,SULAWESI SELATAN,SINJAI,31-May-08,5,31,2008,,,,,,,292,,,,,,,2008
5389,FLOOD,IDN72,SULAWESI TENGAH,MOROWALI,1-Jun-08,6,1,2008,,,,,,2291,,,,,,,,2008
5385,FLOOD,IDN73,SULAWESI SELATAN,LUWU TIMUR,1-Jun-08,6,1,2008,,,,,,,,,,,,13,1,2008
5386,FLOOD,IDN73,SULAWESI SELATAN,LUWU UTARA,1-Jun-08,6,1,2008,,,,,,,,,,,,1190,1,2008
5388,FLOOD,IDN73,SULAWESI SELATAN,TANA TORAJA,1-Jun-08,6,1,2008,,,,,,,,,,,,5,1,2008
5387,FLOOD,IDN73,SULAWESI SELATAN,PINRANG,1-Jun-08,6,1,2008,,,,,,,,,,,,150,1,2008
5450,FLOOD,IDN73,SULAWESI SELATAN,BANTAENG,9-Jun-08,6,9,2008,1,53,,,,,,,,,,,,2008
5451,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,9-Jun-08,6,9,2008,,,,,,,,,,,,,,2008
5449,FLOOD,IDN71,SULAWESI UTARA,MINAHASA TENGGARA,9-Jun-08,6,9,2008,,,,,,,,,15032,,,,,2008
5452,FLOOD,IDN72,SULAWESI TENGAH,TOLI-TOLI,10-Jun-08,6,10,2008,,37,,11,,,60,,,1,,,,2008
5453,FLOOD,IDN73,SULAWESI SELATAN,BULUKUMBA,10-Jun-08,6,10,2008,1,,,,,,,,,,,,,2008
5454,FLOOD,IDN72,SULAWESI TENGAH,POSO,10-Jun-08,6,10,2008,,,,7,,,,,,,,,,2008
5458,FLOOD,IDN73,SULAWESI SELATAN,WAJO,11-Jun-08,6,11,2008,,,,,,,139,,,,,,,2008
5456,FLOOD,IDN73,SULAWESI SELATAN,SIDENRENG RAPPANG,11-Jun-08,6,11,2008,,,,,,,,,,,,,,2008
5457,FLOOD,IDN73,SULAWESI SELATAN,SOPPENG,11-Jun-08,6,11,2008,,,,,,,,,,,,,,2008
5455,FLOOD,IDN73,SULAWESI SELATAN,BONE,11-Jun-08,6,11,2008,,,,,,,,,,,,3,1,2008
5460,FLOOD,IDN71,SULAWESI UTARA,BOLAANG MONGONDOW,12-Jun-08,6,12,2008,,,,,,,,,,,,,,2008
5462,FLOOD,IDN71,SULAWESI UTARA,MINAHASA SELATAN,12-Jun-08,6,12,2008,,,,,,,,,1964.8,,,,,2008
5465,FLOOD,IDN12,SUMATERA UTARA,SERDANG BEDAGAI,13-Jun-08,6,13,2008,,,,,,,50,,,4,,196,1,2008
5479,FIRE,IDN33,JAWA TENGAH,KOTA MAGELANG,26-Jun-08,6,26,2008,,,,,,,,,,,,,,2008
5493,FLOOD,IDN13,SUMATERA BARAT,LIMA PULUH KOTA,1-Jul-08,7,1,2008,,,,,,,,,,,,4,1,2008
5494,FLOOD,IDN12,SUMATERA UTARA,BATU BARA,1-Jul-08,7,1,2008,,,,,,,,,,,,2,1,2008
5577,FIRE,IDN33,JAWA TENGAH,PEKALONGAN,6-Jul-08,7,6,2008,1,,,4,,,,,10,,,,,2008
5581,FLOOD,IDN72,SULAWESI TENGAH,TOJO UNA-UNA,9-Jul-08,7,9,2008,,,,17,,,,,,,,3,1,2008
5584,FLOOD,IDN72,SULAWESI TENGAH,BANGGAI,10-Jul-08,7,10,2008,,,1,196,180,,330,,,,,1104,1,2008
5587,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA BARAT,12-Jul-08,7,12,2008,,,,257,,,1606,,,,,,,2008
5594,FIRE,IDN33,JAWA TENGAH,KOTA SEMARANG,20-Jul-08,7,20,2008,3,1,,21,,,,,,,,,,2008
5596,FLOOD,IDN72,SULAWESI TENGAH,DONGGALA,21-Jul-08,7,21,2008,1,2,,9,10,,200,,,,,,,2008
5597,FLOOD,IDN13,SUMATERA BARAT,PESISIR SELATAN,21-Jul-08,7,21,2008,,,,8,15,,,,,,,,,2008
5603,FLOOD,IDN71,SULAWESI UTARA,BOLAANG MONGONDOW,27-Jul-08,7,27,2008,1,5,,8,,1515,,,,,,,,2008
5608,FLOOD,IDN12,SUMATERA UTARA,ASAHAN,1-Aug-08,8,1,2008,,,,,,,,,,,,52,1,2008
5654,FIRE,IDN33,JAWA TENGAH,BREBES,7-Aug-08,8,7,2008,1,10,,,,,,,,,,,,2008
5656,FLOOD,IDN73,SULAWESI SELATAN,LUWU,9-Aug-08,8,9,2008,1,,,,,,,,,,,,,2008
5660,FIRE,IDN33,JAWA TENGAH,KOTA SEMARANG,12-Aug-08,8,12,2008,,2,,40,,,,,2056,,,,,2008
5673,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA UTARA,24-Aug-08,8,24,2008,,,,102,,,,,,,,,,2008
5676,FLOOD,IDN12,SUMATERA UTARA,BATU BARA,26-Aug-08,8,26,2008,,70,,,,,,,,,,25,1,2008
5679,FIRE,IDN33,JAWA TENGAH,DEMAK,29-Aug-08,8,29,2008,,,,3,,,,,,,,,,2008
5683,FLOOD,IDN12,SUMATERA UTARA,SERDANG BEDAGAI,1-Sep-08,9,1,2008,,,,,,,,,,,,2,1,2008
5682,FLOOD,IDN12,SUMATERA UTARA,ASAHAN,1-Sep-08,9,1,2008,,,,,,,,,,,,61,1,2008
5714,FLOOD,IDN73,SULAWESI SELATAN,LUWU,4-Sep-08,9,4,2008,1,,,,,2000,400,,,,5,1675,1,2008
5715,FLOOD,IDN12,SUMATERA UTARA,DELI SERDANG,4-Sep-08,9,4,2008,1,53,,,,,,,,,,459,1,2008
5718,FLOOD,IDN72,SULAWESI TENGAH,DONGGALA,5-Sep-08,9,5,2008,,,,31,,,600,,,,,,,2008
5719,FLOOD,IDN74,SULAWESI TENGGARA,KOLAKA UTARA,5-Sep-08,9,5,2008,,,,,,,,,,,,,,2008
5723,FLOOD,IDN12,SUMATERA UTARA,NIAS,6-Sep-08,9,6,2008,,1,,,,,1450,,,,,,,2008
5722,FLOOD,IDN12,SUMATERA UTARA,LABUHAN BATU,6-Sep-08,9,6,2008,,,,,,,,,,,1,,,2008
5721,FLOOD,IDN12,SUMATERA UTARA,BATU BARA,6-Sep-08,9,6,2008,,,,,,931,,,,,,154,1,2008
5726,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,8-Sep-08,9,8,2008,,,,,,,,,,,,,,2008
5733,FIRE,IDN33,JAWA TENGAH,SEMARANG,10-Sep-08,9,10,2008,,,,,,,,,,,,,,2008
5744,FLOOD,IDN72,SULAWESI TENGAH,TOLI-TOLI,17-Sep-08,9,17,2008,2,,,2,,,40,,,,,,,2008
5743,FLOOD,IDN72,SULAWESI TENGAH,KOTA PALU,17-Sep-08,9,17,2008,,,,3,,,,,,,,,,2008
5746,FIRE,IDN33,JAWA TENGAH,GROBOGAN,18-Sep-08,9,18,2008,,,,7,,,,,,,,,,2008
5750,FLOOD,IDN12,SUMATERA UTARA,DELI SERDANG,23-Sep-08,9,23,2008,,,,,,,,,,,,,,2008
5752,FLOOD,IDN32,JAWA BARAT,BOGOR,24-Sep-08,9,24,2008,4,2,,2,,,12,,,1,,,,2008
5753,FLOOD,IDN13,SUMATERA BARAT,PESISIR SELATAN,25-Sep-08,9,25,2008,,,,,,,,,572,,,,,2008
5770,FLOOD,IDN12,SUMATERA UTARA,TAPANULI UTARA,1-Oct-08,10,1,2008,,,,,,,,,,,,2,1,2008
5769,FLOOD,IDN73,SULAWESI SELATAN,LUWU TIMUR,1-Oct-08,10,1,2008,,,,,,,,,,,,100,1,2008
5774,FLOOD,IDN35,JAWA TIMUR,LUMAJANG,3-Oct-08,10,3,2008,,,,,,,,,2700,,,,,2008
5782,FLOOD,IDN12,SUMATERA UTARA,LABUHAN BATU,7-Oct-08,10,7,2008,,,,,,,,,,,,,,2008
5787,FIRE,IDN35,JAWA TIMUR,BOJONEGORO,8-Oct-08,10,8,2008,,,,4,,,,,65,,,,,2008
5795,FLOOD,IDN33,JAWA TENGAH,BREBES,11-Oct-08,10,11,2008,,,,3,,,,,,,,,,2008
5802,FIRE,IDN31,DKI JAKARTA,KOTA JAKARTA UTARA,12-Oct-08,10,12,2008,,4,,,650,3800,,,,,,,,2008
5812,FLOOD,IDN12,SUMATERA UTARA,TAPANULI SELATAN,17-Oct-08,10,17,2008,,152,,,,,2880,,,,,,,2008
5811,FLOOD,IDN33,JAWA TENGAH,CILACAP,17-Oct-08,10,17,2008,,,,,,500,,,,,,120,1,2008
5818,FLOOD,IDN72,SULAWESI TENGAH,DONGGALA,18-Oct-08,10,18,2008,,,,11,,,,,,,,,,2008
5828,FLOOD,IDN12,SUMATERA UTARA,BATU BARA,22-Oct-08,10,22,2008,2,91,,,,,662,,,,,55,1,2008
5836,FLOOD,IDN12,SUMATERA UTARA,ASAHAN,24-Oct-08,10,24,2008,,,,,,,3000,,,,,139,1,2008
5835,FLOOD,IDN16,SUMATERA SELATAN,MUARA ENIM,24-Oct-08,10,24,2008,,,,,,,220,,,,,,,2008
5834,FLOOD,IDN72,SULAWESI TENGAH,KOTA PALU,24-Oct-08,10,24,2008,1,18,,8,11,,98,,,,,,,2008
5838,FLOOD,IDN12,SUMATERA UTARA,KOTA TANJUNG BALAI,24-Oct-08,10,24,2008,,,,,,,,,,13,4,,,2008
5839,FLOOD,IDN12,SUMATERA UTARA,LANGKAT,24-Oct-08,10,24,2008,,,,,,2376,,,,,,10,1,2008
5837,FLOOD,IDN12,SUMATERA UTARA,DELI SERDANG,24-Oct-08,10,24,2008,,,,,,,,,,,,1,1,2008
5842,FLOOD,IDN12,SUMATERA UTARA,SERDANG BEDAGAI,25-Oct-08,10,25,2008,,,,,,,,,,,,20,1,2008
5841,FLOOD,IDN76,SULAWESI BARAT,POLEWALI MANDAR,25-Oct-08,10,25,2008,,,,,,,,,,,,,,2008
5844,FLOOD,IDN72,SULAWESI TENGAH,TOLI-TOLI,26-Oct-08,10,26,2008,,,,7,,,,,,,,5,1,2008
5854,FIRE,IDN73,SULAWESI SELATAN,KOTA MAKASSAR,30-Oct-08,10,30,2008,2,5,,49,,,411,,2000,,,,,2008
5852,FLOOD,IDN32,JAWA BARAT,BANDUNG,30-Oct-08,10,30,2008,,,,,,,,,,,,,,2008
5857,FLOOD,IDN76,SULAWESI BARAT,MAMUJU,31-Oct-08,10,31,2008,1,10,,24,,,3000,,,,,,,2008
5864,FLOOD,IDN35,JAWA TIMUR,MADIUN,1-Nov-08,11,1,2008,,,,,,,,,,,,1,1,2008
5873,FLOOD,IDN73,SULAWESI SELATAN,LUWU,1-Nov-08,11,1,2008,,,,,,,,,,,,24,1,2008
5876,FLOOD,IDN74,SULAWESI TENGGARA,KONAWE,1-Nov-08,11,1,2008,,,,,,,,,,,,82,1,2008
5861,FLOOD,IDN32,JAWA BARAT,GARUT,1-Nov-08,11,1,2008,,,,117,13,,,,,,,5,1,2008
5878,FLOOD,IDN16,SUMATERA SELATAN,MUSI RAWAS,1-Nov-08,11,1,2008,,,,,,,,,,,,23,1,2008
5862,FLOOD,IDN32,JAWA BARAT,BANDUNG BARAT,1-Nov-08,11,1,2008,,,,,,,,,,,,3,1,2008
5879,FLOOD,IDN16,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,1-Nov-08,11,1,2008,,,,,,,,,,,,8,1,2008
5880,FLOOD,IDN12,SUMATERA UTARA,LANGKAT,1-Nov-08,11,1,2008,,,,,,,,,,,,268,1,2008
5877,FLOOD,IDN16,SUMATERA SELATAN,BANYU ASIN,1-Nov-08,11,1,2008,,,,,,,,,,,,53,1,2008
5865,FLOOD,IDN35,JAWA TIMUR,TUBAN,1-Nov-08,11,1,2008,,,,,,,,,,,,42,1,2008
5875,FLOOD,IDN73,SULAWESI SELATAN,LUWU UTARA,1-Nov-08,11,1,2008,,,,,,,,,,,,60,1,2008
5874,FLOOD,IDN73,SULAWESI SELATAN,LUWU TIMUR,1-Nov-08,11,1,2008,,,,,,,,,,,,20,1,2008
5863,FLOOD,IDN35,JAWA TIMUR,KEDIRI,1-Nov-08,11,1,2008,,,,,,,,,,,,1,1,2008
5883,FLOOD,IDN76,SULAWESI BARAT,MAMUJU,2-Nov-08,11,2,2008,2,,,15,,,,,,,,,,2008
5884,FLOOD,IDN12,SUMATERA UTARA,KOTA MEDAN,2-Nov-08,11,2,2008,,,,,,,,,,,,,,2008
5882,FLOOD,IDN32,JAWA BARAT,KOTA DEPOK,2-Nov-08,11,2,2008,,,,,,,,,,,,1,1,2008
5891,FLOOD,IDN73,SULAWESI SELATAN,KOTA PALOPO,3-Nov-08,11,3,2008,1,191,2,641,3149,,9263,,,,,,,2008
5892,FLOOD,IDN12,SUMATERA UTARA,DELI SERDANG,3-Nov-08,11,3,2008,,50,,,,,,,,,,,,2008
5890,FLOOD,IDN33,JAWA TENGAH,GROBOGAN,3-Nov-08,11,3,2008,,,,,,,,,,,,80,1,2008
5899,FLOOD,IDN35,JAWA TIMUR,LUMAJANG,5-Nov-08,11,5,2008,1,,,,,,153,,,,,,,2008
5912,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA TIMUR,10-Nov-08,11,10,2008,,,,,,5466,,,,,,,,2008
5911,FLOOD,IDN31,DKI JAKARTA,KOTA JAKARTA SELATAN,10-Nov-08,11,10,2008,,,,,,526,,,,,,,,2008
5913,FLOOD,IDN33,JAWA TENGAH,BANYUMAS,10-Nov-08,11,10,2008,,,,,,,,,,1,,,,2008
5914,FLOOD,IDN33,JAWA TENGAH,BREBES,10-Nov-08,11,10,2008,,,,,,,,,,,,,,2008
